--------------------
"Run name","me14div_DCLab2014_run5_VisTextClusterMixedRelevance.txt"
--------------------
"Average P@20 = ",.7431
"Average CR@20 = ",.3682
"Average F1@20 = ",.4866
--------------------
"Query Id ","Location name",P@5,P@10,P@20,P@30,P@40,P@50,CR@5,CR@10,CR@20,CR@30,CR@40,CR@50,F1@5,F1@10,F1@20,F1@30,F1@40,F1@50
91,"the_great_wall_of_china",1.0,1.0,1.0,1.0,.85,.82,.12,.28,.44,.64,.64,.72,.2143,.4375,.6111,.7805,.7302,.7668
92,"grande_arche_paris",1.0,.9,.95,.9,.85,.86,.12,.2,.36,.44,.56,.6,.2143,.3273,.5221,.591,.6752,.7068
93,"el_angel_mexico",1.0,.6,.35,.4333,.475,.4,.2381,.2857,.3333,.4286,.4762,.5238,.3846,.3871,.3415,.4309,.4756,.4536
94,"bibliotheque_nationale_de_france",1.0,1.0,.85,.8333,.75,.7,.2,.36,.48,.52,.6,.6,.3333,.5294,.6135,.6404,.6667,.6462
95,"kronborg_castle",.4,.4,.7,.8,.825,.84,.0833,.1667,.3333,.5417,.625,.625,.1379,.2353,.4516,.646,.7112,.7167
96,"ajanta_caves",.6,.8,.9,.9333,.9,.92,.1364,.2727,.4545,.6364,.6818,.7727,.2222,.4068,.604,.7568,.7759,.84
97,"atomium",.6,.4,.6,.6333,.65,.72,.0952,.0952,.3333,.5238,.5238,.5714,.1644,.1538,.4286,.5734,.5801,.6372
98,"ellora_caves",.8,.9,.75,.8333,.85,.84,.1364,.2273,.4545,.5,.5909,.6818,.233,.3629,.566,.625,.6972,.7527
99,"potala_palace",1.0,.9,.9,.8333,.8,.74,.2222,.3333,.5556,.6667,.7222,.7778,.3636,.4865,.687,.7407,.7591,.7584
100,"jokhang",.8,.6,.55,.6667,.675,.72,.16,.16,.24,.44,.64,.76,.2667,.2526,.3342,.5301,.657,.7395
101,"rila_monastery",1.0,1.0,.95,.8667,.875,.86,.2,.28,.36,.4,.52,.6,.3333,.4375,.5221,.5474,.6523,.7068
102,"louvre_pyramid",.8,.9,.95,.9667,.9,.86,.2222,.3333,.4444,.6111,.7222,.7222,.3478,.4865,.6056,.7488,.8014,.7851
103,"brooklyn_bridge",1.0,1.0,.9,.8667,.9,.9,.1905,.1905,.381,.5238,.619,.6667,.32,.32,.5353,.653,.7335,.766
104,"tower_of_london",.6,.8,.8,.8333,.775,.66,.087,.2174,.3913,.4783,.4783,.4783,.1519,.3419,.5255,.6077,.5915,.5546
105,"british_museum_london",1.0,1.0,.9,.9333,.95,.96,.2,.35,.35,.4,.5,.65,.3333,.5185,.504,.56,.6552,.7752
106,"buckingham_palace",.2,.4,.6,.6333,.575,.56,.05,.2,.5,.65,.7,.7,.08,.2667,.5455,.6416,.6314,.6222
107,"charles_bridge_prague",.6,.7,.7,.6667,.625,.6,.125,.2083,.375,.4583,.5417,.5417,.2069,.3211,.4884,.5432,.5804,.5693
108,"champs_elysees_paris",.8,.6,.6,.5333,.5,.54,.1333,.2667,.4,.5333,.6,.6,.2286,.3692,.48,.5333,.5455,.5684
109,"chrysler_building",1.0,1.0,.9,.9,.9,.92,.2857,.3571,.4286,.6429,.6429,.6429,.4444,.5263,.5806,.75,.75,.7569
110,"moma_new_york",1.0,1.0,.9,.9333,.875,.82,.1053,.1579,.3158,.4211,.4737,.5263,.1905,.2727,.4675,.5803,.6146,.6411
111,"grand_central_terminal",1.0,.8,.9,.8667,.85,.88,.1429,.2381,.4762,.5714,.6667,.7619,.25,.367,.6228,.6887,.7473,.8167
112,"houses_of_parliament",.0,.0,.4,.6,.625,.6,.0,.0,.2174,.3478,.4783,.5217,.0,.0,.2817,.4404,.5419,.5581
113,"alexanderplatz_berlin",.2,.3,.5,.5667,.55,.6,.04,.04,.24,.36,.44,.56,.0667,.0706,.3243,.4403,.4889,.5793
114,"centre_pompidou",1.0,1.0,.85,.7,.65,.72,.1667,.2222,.3889,.3889,.4444,.5,.2857,.3636,.5336,.5,.5279,.5902
115,"sydney_harbour_bridge",.6,.6,.7,.7667,.8,.78,.1875,.1875,.3125,.4375,.5,.625,.2857,.2857,.4321,.5571,.6154,.694
116,"pier_39",1.0,1.0,.95,.9333,.875,.8,.1429,.2857,.4762,.7143,.8095,.8095,.25,.4444,.6344,.8092,.841,.8047
117,"coit_tower",1.0,1.0,.75,.7,.675,.72,.2,.4667,.4667,.4667,.6,.6,.3333,.6364,.5753,.56,.6353,.6545
118,"st_paul_s_cathedral_london",.8,.8,.9,.9333,.95,.94,.2353,.2941,.4706,.5294,.7059,.7059,.3636,.4301,.618,.6756,.8099,.8063
119,"cloud_gate",1.0,.8,.8,.7667,.8,.78,.3333,.4167,.5,.6667,.9167,.9167,.5,.5479,.6154,.7132,.8544,.8428
120,"musee_d_orsay",1.0,1.0,1.0,.9333,.95,.96,.1905,.1905,.3333,.3333,.4762,.6667,.32,.32,.5,.4912,.6344,.7869
121,"pike_place_market",1.0,1.0,1.0,1.0,1.0,.9,.1905,.2857,.3333,.4762,.5714,.619,.32,.4444,.5,.6452,.7273,.7335
122,"royal_palace_madrid",.4,.7,.65,.5667,.5,.52,.0909,.2727,.4545,.4545,.4545,.5455,.1481,.3925,.535,.5045,.4762,.5324
123,"sony_center_berlin",1.0,1.0,1.0,.9333,.9,.8,.1429,.2857,.5238,.619,.6667,.6667,.25,.4444,.6875,.7444,.766,.7273
124,"red_square_moscow",.6,.7,.8,.8333,.875,.84,.1429,.2381,.2857,.4762,.7143,.8095,.2308,.3553,.4211,.6061,.7865,.8245
125,"prague_castle",1.0,.9,.85,.7667,.75,.74,.2,.36,.52,.56,.68,.68,.3333,.5143,.6453,.6472,.7133,.7087
126,"musee_du_louvre",.8,.9,.95,.9667,.975,.98,.12,.2,.4,.64,.76,.84,.2087,.3273,.563,.7701,.8542,.9046
127,"millennium_bridge_london",1.0,1.0,.95,.8333,.75,.72,.16,.28,.4,.48,.56,.6,.2759,.4375,.563,.6091,.6412,.6545
128,"casa_mila",1.0,1.0,1.0,1.0,.875,.9,.16,.28,.48,.6,.68,.76,.2759,.4375,.6486,.75,.7653,.8241
129,"national_gallery_london",.6,.7,.4,.4,.325,.3,.1364,.1818,.2273,.3636,.4091,.4545,.2222,.2887,.2899,.381,.3622,.3614
130,"national_mall",1.0,.9,.95,.9333,.925,.78,.12,.24,.44,.56,.72,.72,.2143,.3789,.6014,.7,.8097,.7488
131,"london_city_hall",.8,.6,.35,.4333,.4,.4,.1,.15,.15,.4,.45,.6,.1778,.24,.21,.416,.4235,.48
132,"holocaust_memorial",.0,.1,.1,.3333,.275,.24,.0,.0625,.125,.3125,.375,.375,.0,.0769,.1111,.3226,.3173,.2927
133,"columbus_circle",.4,.2,.4,.4667,.55,.48,.08,.08,.24,.44,.6,.68,.1333,.1143,.3,.4529,.5739,.5628
134,"siegessaeule",.2,.6,.35,.4333,.35,.28,.04,.16,.2,.36,.36,.36,.0667,.2526,.2545,.3933,.3549,.315
